item_name,min_jac,num_nodes,num_faces,num_tets,volume(mm3),mass(kg),surface_area(mm2),CG_x(mm),CG_y(mm),CG_z(mm),I_xx(kg*mm2),I_yy(kg*mm2),I_zz(kg*mm2),I_xy(kg*mm2),I_yz(kg*mm2),I_zx(kg*mm2),I_1(kg*mm2),I_2(kg*mm2),I_3(kg*mm2),abs_max_ver_xdisp(mm),abs_max_ver_ydisp(mm),abs_max_ver_zdisp(mm),abs_max_ver_magdisp(mm),max_ver_stress(MPa),min_ver_stress(MPa),abs_max_hor_xdisp(mm),abs_max_hor_ydisp(mm),abs_max_hor_zdisp(mm),abs_max_hor_magdisp(mm),max_hor_stress(MPa),min_hor_stress(MPa),abs_max_dia_xdisp(mm),abs_max_dia_ydisp(mm),abs_max_dia_zdisp(mm),abs_max_dia_magdisp(mm),max_dia_stress(MPa),min_dia_stress(MPa),abs_max_tor_xdisp(mm),abs_max_tor_ydisp(mm),abs_max_tor_zdisp(mm),abs_max_tor_magdisp(mm),max_tor_stress(MPa),min_tor_stress(MPa),1st_mode_freq(Hz),2nd_mode_freq(Hz)
12_138,0.290864514,205989,32760,129348,269457,1.20447,44449.8,11.2534,-70.1036,18.3398,2531.2,734.76,2845.77,-118.314,15.0531,66.9644,2859.47,2525.43,726.824,0.244919628,0.050907455,0.340289235,0.388986111,1058.341187,-790.7230225,0.29403612,0.021535456,0.254831254,0.354750872,612.6598511,-726.0842285,0.033567142,0.038351409,0.121100649,0.128032282,505.5632324,-327.8120728,0.068783797,0.092168018,0.046427704,0.114399731,428.8890076,-407.5459595,4182.207074,5080.578534
12_206,0.32238398,204270,33296,127639,253682,1.13396,44886.1,10.6608,-70.0587,15.8602,2495.08,758.971,2895.81,-136.373,15.1037,81.6445,2911.86,2489.88,748.111,0.328186393,0.094698712,0.456842929,0.526664436,1448.670044,-1076.695435,0.416308612,0.045317862,0.352365226,0.496728271,700.552063,-829.532959,0.045985505,0.057753589,0.159575164,0.171277255,671.4279175,-525.661499,0.089117855,0.102770433,0.05847149,0.13668476,473.6674805,-409.5090332,3285.479998,4182.396811
12_394,0.23908929,309351,47538,195899,359403,1.60653,63141.4,15.8988,-69.197,18.97,3537.64,1129.66,4076.42,-186.468,32.1021,45.114,4080.26,3548.57,1114.88,0.13903743,0.05079234,0.22453846,0.251114666,783.2491455,-603.0513306,0.160393983,0.014576715,0.138045728,0.197859839,470.5093079,-463.5652161,0.034266256,0.045603663,0.106014997,0.115229368,445.2167358,-407.6112061,0.064015493,0.095780581,0.04424936,0.111110181,431.5657959,-410.8852539,5523.993108,6751.52605
12_524,0.385436626,152987,25968,94625,186810,0.835041,35777.6,8.57458,-70.1818,14.9552,1648.92,505.829,1889.38,-82.0411,14.2491,88.5921,1918.6,1625.86,499.666,0.517775118,0.154033512,0.673004448,0.794650376,1963.015259,-1267.716553,0.687578201,0.057931483,0.576511919,0.813699961,1012.901062,-1241.218384,0.069411933,0.093002841,0.199199647,0.220133722,819.9674683,-530.9075317,0.15475601,0.096845061,0.105074666,0.191338599,357.7259216,-323.5878601,2888.535095,3608.032319
12_525,0.224926221,261055,39424,165673,382280,1.70879,53575,16.0124,-69.5978,17.9861,3676.65,1185.34,4296.73,-222.049,33.0343,78.2817,4306.47,3687.06,1165.19,0.140889049,0.057211794,0.21411711,0.244598329,802.3555908,-635.6548462,0.163048625,0.014306022,0.139997482,0.199216351,489.2380066,-464.7406311,0.027819974,0.050511807,0.096995577,0.109088257,454.5361938,-321.1507263,0.060227457,0.079399884,0.042641576,0.098841563,451.0983582,-429.9898071,5485.697925,6292.711184
120_122,0.338112523,198053,34148,122161,261608,1.16939,44862.1,14.3238,-70.5558,20.9038,2672.9,737.487,3064.66,-139.397,6.78126,79.7833,3080.46,2667.15,727.432,0.245978042,0.073767819,0.367652923,0.412285149,1016.801514,-782.7808838,0.253978133,0.021957232,0.231080487,0.314677268,715.595459,-757.9116821,0.062360838,0.053562794,0.157489166,0.16549325,473.1357117,-287.5020752,0.078502923,0.098879211,0.055007413,0.126859695,393.4733276,-310.0355225,3053.413089,3531.85305
120_131,0.365818692,247689,39110,155887,317866,1.42086,53792.5,11.8959,-73.8427,20.0209,3038.58,949.787,3444.72,-99.273,-10.5465,37.8341,3448.37,3039.67,945.049,0.124918535,0.054873876,0.204954177,0.229468286,777.989563,-630.041626,0.151422068,0.015247757,0.12430691,0.183682054,516.5446777,-482.1735535,0.033817068,0.054399226,0.099144071,0.113234065,371.1628418,-293.3945007,0.071203098,0.087679252,0.046437744,0.109979279,271.353302,-251.0992737,5002.343785,5414.23045
120_142,0.280844015,220074,34542,138474,402577,1.79952,48112.5,14.3881,-70.442,19.4231,3818.86,1122.3,4338.75,-134.501,13.5678,43.4502,4342.36,3822.02,1115.53,0.11651887,0.042080119,0.184506819,0.207981095,804.3583984,-566.8658447,0.136565596,0.011049167,0.11563357,0.166631252,448.6854553,-457.6706848,0.029068803,0.036553495,0.088112272,0.094921142,392.1135559,-255.7531128,0.060792174,0.086069129,0.041614316,0.102393299,285.5811462,-281.5472717,6138.645017,6795.038991
120_153,0.314909147,188196,30670,117554,273859,1.22415,42450.4,11.3877,-70.3796,22.8807,2884.19,746.491,3245.98,-140.951,11.1713,49.3162,3252.6,2886.9,737.155,0.159259006,0.074906111,0.271479368,0.298482209,800.0497437,-570.6795654,0.170835719,0.018540906,0.144234106,0.204764366,473.4907227,-451.8982239,0.061930303,0.069292925,0.139176309,0.154964373,406.8642883,-236.4542999,0.0698075,0.085557282,0.049725182,0.110618189,262.8373718,-338.2172852,2903.075247,4344.779768
120_284,0.280726295,304689,45524,193778,428220,1.91414,61788.8,17.568,-70.9089,19.0479,4089.28,1414.24,4804.52,-188.922,17.8818,61.5779,4809.78,4097.44,1400.82,0.111683398,0.050573524,0.179397613,0.204337269,657.7232666,-562.8826294,0.134905338,0.014650465,0.112115927,0.164989591,444.3224487,-413.9450378,0.026291221,0.048551846,0.087788001,0.100077592,429.4040527,-439.5264587,0.06178876,0.093619846,0.043875642,0.108417489,432.9528809,-356.4618835,6337.046317,6831.278693
120_289,0.363840833,212831,33562,133817,346344,1.54816,47043.6,10.1629,-69.9668,20.5414,3596.53,941.86,3967.87,-148.688,23.7776,7.67046,3968.18,3604.72,933.365,0.118705139,0.054173287,0.187594399,0.21220547,719.1558228,-582.5853271,0.15521194,0.017564205,0.118878722,0.181069136,481.2955933,-430.657959,0.035425179,0.055727985,0.08956138,0.10756626,472.8731079,-398.9958801,0.061269462,0.078673594,0.042394552,0.098867193,265.8526001,-330.6251526,4178.949928,5743.455178
120_485,0.202503225,258292,40792,162540,287089,1.28329,54346.8,10.8626,-70.3207,23.0978,3136.45,952.678,3569.37,-129.004,12.2015,-32.1019,3571.92,3141.53,945.044,0.118000403,0.08114922,0.224789336,0.248919085,770.0126953,-580.0089722,0.156737462,0.026025869,0.110528827,0.177676439,466.6397705,-457.4235535,0.058410905,0.085128583,0.126331583,0.153592587,437.302124,-238.1973419,0.062929936,0.085613251,0.042685632,0.104591377,256.5624084,-317.9824524,2735.933061,3824.458602
122_125,0.364759349,158350,27482,97500,182762,0.816945,37158.4,13.7286,-71.0795,22.4614,1946.47,538.704,2194.13,-92.3871,3.91637,89.9364,2223.71,1922.98,532.609,0.361039758,0.104338571,0.539628744,0.598863125,1087.323242,-679.7574463,0.337120265,0.030017404,0.329341799,0.426306784,689.5318604,-666.5508423,0.070682347,0.071357504,0.23282291,0.243789956,546.6992798,-315.2684631,0.096903406,0.1244376,0.082169265,0.162162155,273.0474548,-313.0275574,2088.6085,2498.996246
122_14,0.351982451,187902,31530,116597,233109,1.042,43399.2,14.878,-71.704,18.1258,2250.26,689.984,2619.64,-97.2591,1.57031,86.855,2639.24,2236.72,683.92,0.399532229,0.159778059,0.584325492,0.669935942,1426.685425,-957.9019165,0.422180593,0.048862956,0.401733249,0.529253006,709.9495239,-873.4966431,0.051830918,0.106061734,0.225833446,0.246918917,675.9853516,-443.2210999,0.096880451,0.098172382,0.074075334,0.143553004,367.8998413,-318.8590698,2699.873609,3052.211424
122_15,0.364991683,182420,31364,112623,195879,0.875578,40925.8,12.4524,-71.8606,22.2055,2279.57,609.349,2601.97,-106.427,-3.8142,88.6403,2625.19,2263.1,602.593,0.315913588,0.115656711,0.480358422,0.534167826,1045.985352,-755.975769,0.318787485,0.025128517,0.281661272,0.389464796,768.9769287,-808.7634277,0.114830784,0.088534005,0.216224045,0.232113123,538.4631348,-370.9578857,0.093662687,0.108955398,0.068719149,0.146608859,313.2201233,-287.3677368,1673.502636,1948.225508
122_173,0.363589168,196725,31606,123261,261735,1.16996,42910.4,18.6572,-69.0957,18.3149,3078.58,704.394,3501.61,-151.719,22.3409,116.505,3531.67,3058.49,694.424,0.347576916,0.096753284,0.508592427,0.565791428,939.6491089,-591.3746948,0.353995502,0.035795484,0.349269927,0.447099656,565.1901245,-489.0541687,0.048385046,0.060600277,0.198784992,0.206788585,492.267395,-328.3330383,0.126511335,0.134218484,0.106898703,0.191486329,435.9965515,-534.913269,2678.487125,3764.312081
122_214,0.284403968,216328,33492,136449,321492,1.43707,47225.5,18.1767,-69.029,20.7311,3603.97,931.294,4156.7,-181.83,24.2554,83.6213,4169.07,3604.19,918.705,0.187381208,0.128471524,0.327711284,0.369686514,868.4603882,-576.5810547,0.176980108,0.016248466,0.166966707,0.221838951,428.002594,-449.2678223,0.057587117,0.104878947,0.171279579,0.198642552,457.5882874,-293.7624207,0.078209013,0.09518338,0.064000368,0.12597689,254.5148773,-276.8009949,3084.099832,4271.22519
122_280,0.285438653,200661,32356,125640,267475,1.19561,44997.5,17.2005,-70.1647,21.5798,2985.02,741.856,3383.99,-140.278,5.17106,88.242,3402.85,2974.94,733.075,0.288029939,0.070835538,0.452669501,0.495747775,939.3973389,-548.4328003,0.262016714,0.025708932,0.26464358,0.336010963,440.7972412,-474.1635742,0.058850363,0.048111994,0.205770537,0.211583346,518.7161255,-286.4326172,0.07412219,0.10516087,0.057473417,0.129468098,264.6104126,-269.0814819,2818.974473,3790.7171
122_342,0.364169337,178304,29874,110640,227897,1.0187,40365.8,15.0067,-70.9519,23.4475,2320.98,647.738,2630.5,-103.921,6.26106,77.1855,2648.84,2309.13,641.247,0.271448851,0.092870548,0.422404766,0.46718362,992.6090088,-601.6227417,0.248206809,0.017979886,0.244847491,0.31610629,545.2166138,-629.8782349,0.060019325,0.072796628,0.193680167,0.205857709,611.1995239,-540.49823,0.071527481,0.088705316,0.057004057,0.116314456,387.3676453,-312.4458313,2734.589093,3422.216884
122_351,0.279428776,192623,31612,120111,236111,1.05542,44282,17.541,-69.9424,20.2937,2682.64,695.202,3104.24,-138.607,13.0224,94.7012,3124.64,2672.02,685.424,0.440384299,0.117870837,0.675660372,0.745583296,1025.799194,-659.8137817,0.400740087,0.053603459,0.413473099,0.520280063,519.2626343,-527.1281128,0.090700619,0.068300478,0.289192855,0.29913047,617.8261108,-374.8991394,0.095665261,0.123567194,0.078170829,0.159563497,307.4398193,-308.6589966,2099.81245,3112.357945
122_55,0.363272077,156692,27334,96382,168151,0.751633,37391.3,13.25,-72.4811,22.7217,1898.93,528.616,2137.16,-77.1019,-2.85264,85.3671,2165.02,1875.4,524.289,0.394646764,0.199108481,0.617230177,0.69178623,1142.049194,-754.4851685,0.363624394,0.042696021,0.337659061,0.452487618,814.7805176,-791.1307983,0.130562618,0.148887798,0.294849634,0.327326536,549.6365356,-385.079895,0.117565036,0.140492857,0.101477951,0.19135116,460.3672791,-433.3121033,1441.132149,1668.911009
122_63,0.2316207,210185,34534,131145,237286,1.06067,46025.2,15.3581,-70.4077,21.8291,2477.2,693.032,2832.14,-125.021,10.582,77.2358,2848.33,2469.85,684.196,0.246712923,0.112681553,0.405386627,0.448453188,1060.187134,-685.069519,0.234483108,0.019646984,0.218088448,0.292174667,630.8916626,-597.7171021,0.078469522,0.089891121,0.199589923,0.216955781,523.6998291,-274.5222473,0.084980071,0.106627628,0.067695104,0.139587462,273.5450439,-278.1188354,2892.592297,3143.828932
123_114,0.315142484,227112,37458,141588,250452,1.11952,50979.2,15.4727,-68.7578,17.228,2353.27,880.64,2841.2,-136.992,26.6264,109.529,2864.67,2343.12,867.324,0.356103063,0.065305762,0.489843667,0.562132359,1395.30249,-981.3390503,0.419264764,0.044255991,0.371904254,0.509986818,886.7827148,-891.3858032,0.032857496,0.039846305,0.165996656,0.170159608,884.9589233,-418.2902222,0.075541064,0.101834014,0.051943924,0.126725107,411.5292358,-393.7253113,3119.008215,3890.202355
123_183,0.237628261,271009,43812,169656,307124,1.37284,57740.6,17.9278,-70.623,21.9049,2880.91,1138.53,3582.73,-143.921,7.31809,53.41,3586.78,2888.73,1126.67,0.198821843,0.082873039,0.313296109,0.351605833,849.2664185,-642.3192139,0.216946781,0.027380504,0.188875437,0.263258249,496.1688538,-481.1846619,0.055216625,0.065368801,0.144468442,0.158161312,422.5244446,-270.8085632,0.06256067,0.082544513,0.044652771,0.103482239,239.9711456,-250.3587494,4019.792493,4197.291138
123_389,0.281739807,224494,37238,139879,217166,0.970732,48053.9,12.2946,-70.8561,20.7351,2175.04,719.493,2520,-105.214,9.66835,58.0507,2529.53,2173.17,711.821,0.281935483,0.089573897,0.416937113,0.471151143,1090.923828,-812.3215332,0.285012454,0.027930658,0.266515404,0.355863929,691.3378296,-687.0939331,0.058564797,0.070755243,0.178685665,0.190819293,495.7201843,-285.9090576,0.082579911,0.107847698,0.05529093,0.1359061,400.5835876,-374.8865356,2037.797022,3114.609487
123_454,0.302449457,183429,30090,114335,259855,1.16155,41768.4,13.1941,-69.8387,20.578,2498.06,811.755,2913.21,-137.133,15.7375,73.607,2925.9,2496.67,800.454,0.191226542,0.082341291,0.288360327,0.327456534,958.0507202,-703.4990845,0.203869596,0.019406689,0.181825727,0.249874473,606.8834229,-584.3550415,0.0391584,0.069881327,0.127557084,0.14405863,444.9243469,-249.1087952,0.077439815,0.088073276,0.05556326,0.118695006,463.1810303,-432.5713806,2032.209278,3603.82649
123_59,0.222673838,194494,32310,121067,204109,0.912366,43508.4,11.9734,-69.2778,17.2397,1935.74,628.35,2253.77,-95.4251,17.3217,93.2328,2279.13,1917.67,621.067,0.384860843,0.064456508,0.518087745,0.595731854,1471.084717,-1021.906982,0.449839115,0.038545124,0.403397977,0.548373163,864.5862427,-949.715271,0.032608818,0.039660428,0.166518509,0.170471832,646.600647,-395.6525269,0.1172828,0.131616399,0.084179118,0.177363709,374.7667847,-312.5438232,2263.428696,3190.358686
125_206,0.287257607,198082,33284,122993,217122,0.970538,44829.4,11.118,-70.6034,20.4519,2202.99,683.225,2522.51,-103.17,7.47337,68.4195,2536.64,2195.9,676.174,0.272048384,0.096031621,0.408472687,0.460661739,1162.509521,-764.5670776,0.273380399,0.029459173,0.258126974,0.342048645,660.4949341,-693.9101563,0.072675206,0.072051525,0.175727755,0.188888192,508.6648865,-238.0659027,0.084559038,0.107070632,0.059384629,0.13575457,374.1334229,-281.8820801,2214.716971,3215.46717
125_211,0.257817245,197502,31618,123742,284383,1.27119,44674,15.8061,-69.8208,22.8782,2808.81,892.092,3253.54,-120.483,27.6121,39.7656,3257.19,2813.09,884.167,0.187486917,0.085153855,0.304004192,0.338686407,900.5518799,-583.4298706,0.178992942,0.023419617,0.169432491,0.226111919,502.2353821,-522.3894043,0.05094618,0.068356305,0.147402391,0.161858648,413.3770752,-220.0810394,0.064354874,0.083614945,0.049321838,0.106248975,293.8398743,-248.2680054,2837.93549,4235.744435
125_25,0.379940031,134715,23976,82430,138217,0.617828,32438.3,8.0925,-72.0081,22.6452,1332.24,416.612,1484.23,-57.9778,0.221833,78.3127,1517.82,1302.33,412.931,0.511989832,0.10062436,0.67965281,0.773505747,1596.662476,-1000.813171,0.541292548,0.038316138,0.502221525,0.667289257,927.1517334,-1105.18103,0.074573658,0.078691848,0.229308948,0.239036188,662.0770264,-307.2611694,0.126159623,0.110789619,0.090592951,0.173953548,267.0601501,-288.1526489,1492.348398,2027.820036
125_302,0.383772461,170269,27620,106352,226355,1.01181,39361,14.7503,-71.1914,20.7317,1844.02,723.657,2188.97,-82.9214,9.93837,87.8096,2210.1,1829.18,717.37,0.32169351,0.077472493,0.439270049,0.505634904,1512.579468,-975.3330688,0.346531302,0.038485862,0.325143486,0.432435244,983.5596313,-978.9174805,0.036093097,0.050285809,0.15318948,0.160659879,640.0718994,-373.0698853,0.070579425,0.087455139,0.054547038,0.114129111,368.8520508,-375.5248413,2969.878363,3910.219572
125_335,0.260131647,220228,35964,137671,233421,1.04339,47518.4,13.6472,-69.5216,23.4793,2508.14,714.062,2816.62,-131.046,19.6339,47.9345,2823.89,2510.63,704.289,0.200329423,0.079262033,0.345898956,0.374812603,957.9121094,-586.7715454,0.194768131,0.016966984,0.172022283,0.237143308,485.8103333,-530.2130127,0.083143227,0.069922216,0.181132287,0.192232117,641.7827759,-337.4134216,0.069171451,0.094140574,0.047342107,0.115829706,302.401123,-255.6306458,2159.177888,3395.464015
125_389,0.377312022,155682,26426,96332,165190,0.738397,37191.6,10.6119,-71.3533,21.6393,1674.68,536.058,1879.29,-78.5575,5.67152,74.9827,1904.09,1655.35,530.577,0.41792953,0.095747873,0.573904693,0.655702233,1675.293091,-964.1745605,0.422352254,0.040674631,0.403594911,0.530947447,796.8679199,-1066.654663,0.056887917,0.073829144,0.20955123,0.222022384,760.6062012,-364.1048889,0.107643083,0.106959827,0.077565879,0.155259177,452.9752197,-388.7408142,1419.192267,2389.802798
125_438,0.317121244,202309,32530,126678,283060,1.26528,45576.7,15.8172,-70.6142,20.9746,2658.99,859.096,3096.11,-114.864,12.3326,53.9635,3102.68,2659.83,851.685,0.235002428,0.061867211,0.360770464,0.4020814,1090.795654,-652.3859253,0.227733001,0.024033673,0.221390158,0.290462017,515.2643433,-596.5611572,0.043296196,0.045147829,0.159210131,0.165267915,534.5095215,-285.3899231,0.063926078,0.090991333,0.044176262,0.110572569,267.6597595,-376.7244873,3585.169052,4512.506976
125_449,0.299605469,208136,34440,129612,221590,0.990509,46822.2,15.7828,-71.517,24.9782,2339.8,844.593,2779.79,-96.3459,-5.37024,38.291,2783.19,2342.59,838.406,0.235147551,0.188249931,0.44315955,0.494616419,1028.275757,-687.6894531,0.207965493,0.026829042,0.179245189,0.251936406,718.6359253,-670.7468262,0.138160899,0.160135642,0.260224849,0.302092493,481.4060974,-269.3478394,0.066600733,0.080382027,0.049833763,0.105685182,362.4082336,-243.4956818,1792.869131,2194.215925
125_50,0.379141153,132352,23538,81071,130892,0.585089,33051,7.52879,-71.4607,21.7244,1393.5,418.468,1558.67,-64.3646,1.04725,81.9975,1592.94,1363.49,414.202,0.505960703,0.142124936,0.66543746,0.768370688,1538.939331,-899.7868042,0.550956011,0.042838179,0.500233531,0.66944778,823.0804443,-1073.495239,0.081544429,0.122902632,0.221179694,0.24837245,600.9760742,-271.9995728,0.158555061,0.107429311,0.116111003,0.199070498,377.0074158,-314.3433533,1166.409277,1783.568872
125_56,0.365263286,187549,30180,117360,270138,1.20752,41876.8,13.9564,-70.7515,20.1674,2300.32,812.816,2649.98,-109.727,15.991,55.3053,2658.52,2300.05,804.549,0.247654274,0.069161914,0.347719818,0.398416877,1260.126587,-860.597229,0.266821533,0.029817056,0.246411532,0.331914395,752.25177,-829.9790039,0.032557793,0.049178805,0.131710127,0.139782518,549.6062012,-316.4960632,0.066508345,0.092299156,0.04878059,0.113849312,253.5805206,-257.122345,3490.996423,4739.242284
125_565,0.29203796,167075,28102,103595,196076,0.876459,39088,12.9609,-71.3761,22.5545,1599.87,639.1,1887.9,-76.3538,7.54809,63.6024,1901.38,1592.55,632.944,0.381868064,0.086843178,0.528255224,0.603895724,1774.200195,-1035.198364,0.393414944,0.048452135,0.375160366,0.496160179,991.5270386,-1112.03833,0.056269214,0.060884986,0.190686882,0.199963242,750.0244141,-391.7347412,0.073766351,0.095894814,0.054055993,0.121470392,333.4475708,-257.6131592,2237.905953,2846.663376
125_58,0.328800471,198404,31660,124431,303213,1.35536,44088.2,13.8208,-70.5071,19.5009,2727.14,893.344,3130.61,-119.463,17.4025,46.2494,3135.85,2729.83,885.41,0.199061066,0.051458344,0.291010946,0.328921735,1063.653198,-730.2575684,0.218103573,0.021532888,0.198831484,0.270371377,589.8999023,-610.178894,0.037229396,0.038199849,0.117202863,0.122749612,503.0339355,-338.7218628,0.06196982,0.086290084,0.042200025,0.105248086,327.0447083,-246.9995117,3889.475031,5259.436959
125_625,0.369288981,151438,26196,93337,173689,0.77639,35148.6,8.8534,-70.5125,19.2108,1742.58,489.57,1940.54,-86.0359,6.50248,85.1865,1972.54,1716.57,483.586,0.430525601,0.074193127,0.561370373,0.649206161,1460.283936,-948.5521851,0.480940223,0.033596653,0.43974638,0.589137316,758.4371948,-948.5170288,0.043115661,0.049556918,0.1744259,0.180847451,624.7428589,-346.3727722,0.118905008,0.114559397,0.083239071,0.168746904,299.844696,-403.8241272,1950.676273,3172.238835
125_95,0.367736605,161090,27126,99878,192828,0.861943,38515.1,15.1976,-71.7798,23.0942,1877.57,599.52,2132.02,-86.4406,-2.09003,91.9092,2162.27,1853.15,593.689,0.312684357,0.082687475,0.480224341,0.530457556,1087.971558,-711.2446289,0.303480685,0.028821705,0.28558898,0.378844619,855.9136963,-724.8626099,0.068165906,0.059883922,0.21363081,0.221622586,539.1442261,-337.9864197,0.089239456,0.119579762,0.069031343,0.151855364,269.4969788,-278.9492188,1900.022909,2780.514852
129_187,0.29918562,196529,33708,121401,198064,0.885345,44557,10.6423,-70.8083,20.1768,2232.14,648.915,2534.7,-95.6072,7.91794,78.4489,2553.95,2218.73,643.078,0.41332531,0.111785896,0.579976499,0.66776228,1493.924561,-1090.956299,0.455004126,0.084562108,0.418518543,0.572640002,924.9125366,-1064.702637,0.061040223,0.065573797,0.203297034,0.210156664,609.7821655,-333.138916,0.091927089,0.105164848,0.058144137,0.139397532,272.6103516,-253.7765045,1742.516184,2905.09278
129_295,0.214159217,177839,31958,108641,172348,0.770397,41932.6,9.66661,-71.6583,18.9756,1912.27,538.612,2175.3,-88.8158,4.60668,82.9729,2199.53,1893.81,532.833,0.646796525,0.1658113,0.819355011,0.96917063,2004.02771,-1182.04248,0.837628663,0.089630529,0.694599509,0.991598189,1066.123657,-1410.067749,0.081406131,0.114593521,0.222225606,0.254922718,761.3099976,-373.0674133,0.189599589,0.10785526,0.101655066,0.217336178,459.3951111,-333.8832092,774.8370837,993.8026757
